Sample UID,Observation UID,Sample Site UID,Dummy Sample,Circulation,Category Group Name,Project Number,Project Title,Project Region,Project Group Name,Campaign Name,Sample Site Name,Latitude,Longitude,Altitude,WMO Code,Country ISO Code,Sample Site Type Name,Sample Name,Sample Date,Sample Date Accuracy,Lith Adj Code,Lith Adj Name,Lith Noun Code,Lith Noun Name,Period From,Period To,Min Depth,Max Depth,Sampling Method Code,Sampling Method Name,Sample Media Type Code,Sample Media Type Name,Sample Info,Measurand Symbol,Observation Method Code,Observation Method Name,Measurand Prefix,Measurand Amount,Measurand Uncertainty,Measurand Unit,Observation Date,Observation Date Accuracy,Field Preparation Method Name,Data Provider Code,Data Provider Name,Quality Flag Code,Quality Flag Name
2d54a5f4-869a-44db-bc82-b4fa969288b1,7a61c82f-feb6-4438-96a4-3e748001d642,a9686ad4-415a-4836-8695-bd2178655d2f,FALSE,Public,Precipitation,GNIP/M/DE/04,GNIP/Germany (UFZ Leipzig-Halle),Germany (Leipzig),GNIP - Monthly,Historic,LEIPZIG,51.35,12.43,125,1046900,DE,Precipitation collectors - unknown,199101,1991-01-15T00:00:00.0000000+01:00,Month,,,XXXX,Lithology Undefined,1991-01-01T00:00:00.0000000+01:00,1991-01-31T00:00:00.0000000+01:00,,,,,WPX,Precipitation - type unavailable,,Vp,,,,5.7,,hPa,,None,,42,Field measurement,,
2d54a5f4-869a-44db-bc82-b4fa969288b1,551e5f9f-8b2e-403d-ae30-5219b3115f2a,a9686ad4-415a-4836-8695-bd2178655d2f,FALSE,Public,Precipitation,GNIP/M/DE/04,GNIP/Germany (UFZ Leipzig-Halle),Germany (Leipzig),GNIP - Monthly,Historic,LEIPZIG,51.35,12.43,125,1046900,DE,Precipitation collectors - unknown,199101,1991-01-15T00:00:00.0000000+01:00,Month,,,XXXX,Lithology Undefined,1991-01-01T00:00:00.0000000+01:00,1991-01-31T00:00:00.0000000+01:00,,,,,WPX,Precipitation - type unavailable,,Precipitation,,,,18,,mm,,None,,42,Field measurement,,
2d54a5f4-869a-44db-bc82-b4fa969288b1,6d97b7c3-9a36-4f03-b404-fec32c86594a,a9686ad4-415a-4836-8695-bd2178655d2f,FALSE,Public,Precipitation,GNIP/M/DE/04,GNIP/Germany (UFZ Leipzig-Halle),Germany (Leipzig),GNIP - Monthly,Historic,LEIPZIG,51.35,12.43,125,1046900,DE,Precipitation collectors - unknown,199101,1991-01-15T00:00:00.0000000+01:00,Month,,,XXXX,Lithology Undefined,1991-01-01T00:00:00.0000000+01:00,1991-01-31T00:00:00.0000000+01:00,,,,,WPX,Precipitation - type unavailable,,TempAir,,,,2,,°C,,None,,42,Field measurement,,
65177aa7-60f1-4de8-ac26-6509b2dc2f86,26faa257-f178-4d6d-b2d9-2c79c8c0f5fe,a9686ad4-415a-4836-8695-bd2178655d2f,FALSE,Public,Precipitation,GNIP/M/DE/04,GNIP/Germany (UFZ Leipzig-Halle),Germany (Leipzig),GNIP - Monthly,Historic,LEIPZIG,51.35,12.43,125,1046900,DE,Precipitation collectors - unknown,199102,1991-02-15T00:00:00.0000000+01:00,Month,,,XXXX,Lithology Undefined,1991-02-01T00:00:00.0000000+01:00,1991-02-28T00:00:00.0000000+01:00,,,,,WPX,Precipitation - type unavailable,,O18,,,,-15.7,,‰ vs VSMOW-SLAP,,None,,185,Umweltforschungszentrum Leipzig-Halle GmbH,,
65177aa7-60f1-4de8-ac26-6509b2dc2f86,0cdd95e5-3bd8-4cc9-af3f-2397bec31f05,a9686ad4-415a-4836-8695-bd2178655d2f,FALSE,Public,Precipitation,GNIP/M/DE/04,GNIP/Germany (UFZ Leipzig-Halle),Germany (Leipzig),GNIP - Monthly,Historic,LEIPZIG,51.35,12.43,125,1046900,DE,Precipitation collectors - unknown,199102,1991-02-15T00:00:00.0000000+01:00,Month,,,XXXX,Lithology Undefined,1991-02-01T00:00:00.0000000+01:00,1991-02-28T00:00:00.0000000+01:00,,,,,WPX,Precipitation - type unavailable,,H2,,,,-122.6,,‰ vs VSMOW-SLAP,,None,,185,Umweltforschungszentrum Leipzig-Halle GmbH,,
65177aa7-60f1-4de8-ac26-6509b2dc2f86,5e70c551-0c96-437c-92ce-f7d3770aefd6,a9686ad4-415a-4836-8695-bd2178655d2f,FALSE,Public,Precipitation,GNIP/M/DE/04,GNIP/Germany (UFZ Leipzig-Halle),Germany (Leipzig),GNIP - Monthly,Historic,LEIPZIG,51.35,12.43,125,1046900,DE,Precipitation collectors - unknown,199102,1991-02-15T00:00:00.0000000+01:00,Month,,,XXXX,Lithology Undefined,1991-02-01T00:00:00.0000000+01:00,1991-02-28T00:00:00.0000000+01:00,,,,,WPX,Precipitation - type unavailable,,H3,,,,25.8,,TU,,None,,185,Umweltforschungszentrum Leipzig-Halle GmbH,,
65177aa7-60f1-4de8-ac26-6509b2dc2f86,4f51d90e-ffa1-4d58-8afd-8aeaf12653f7,a9686ad4-415a-4836-8695-bd2178655d2f,FALSE,Public,Precipitation,GNIP/M/DE/04,GNIP/Germany (UFZ Leipzig-Halle),Germany (Leipzig),GNIP - Monthly,Historic,LEIPZIG,51.35,12.43,125,1046900,DE,Precipitation collectors - unknown,199102,1991-02-15T00:00:00.0000000+01:00,Month,,,XXXX,Lithology Undefined,1991-02-01T00:00:00.0000000+01:00,1991-02-28T00:00:00.0000000+01:00,,,,,WPX,Precipitation - type unavailable,,Vp,,,,4.4,,hPa,,None,,42,Field measurement,,
65177aa7-60f1-4de8-ac26-6509b2dc2f86,0e900562-632a-45df-90c7-f7591ac7a41a,a9686ad4-415a-4836-8695-bd2178655d2f,FALSE,Public,Precipitation,GNIP/M/DE/04,GNIP/Germany (UFZ Leipzig-Halle),Germany (Leipzig),GNIP - Monthly,Historic,LEIPZIG,51.35,12.43,125,1046900,DE,Precipitation collectors - unknown,199102,1991-02-15T00:00:00.0000000+01:00,Month,,,XXXX,Lithology Undefined,1991-02-01T00:00:00.0000000+01:00,1991-02-28T00:00:00.0000000+01:00,,,,,WPX,Precipitation - type unavailable,,Precipitation,,,,26,,mm,,None,,42,Field measurement,,
65177aa7-60f1-4de8-ac26-6509b2dc2f86,285898b3-d734-4f14-ab04-4eb922c19886,a9686ad4-415a-4836-8695-bd2178655d2f,FALSE,Public,Precipitation,GNIP/M/DE/04,GNIP/Germany (UFZ Leipzig-Halle),Germany (Leipzig),GNIP - Monthly,Historic,LEIPZIG,51.35,12.43,125,1046900,DE,Precipitation collectors - unknown,199102,1991-02-15T00:00:00.0000000+01:00,Month,,,XXXX,Lithology Undefined,1991-02-01T00:00:00.0000000+01:00,1991-02-28T00:00:00.0000000+01:00,,,,,WPX,Precipitation - type unavailable,,TempAir,,,,-2.3,,°C,,None,,42,Field measurement,,
c6cddded-60a4-484d-8425-493e3438e16e,08397aa2-2f32-42de-b861-c78809f6e760,a9686ad4-415a-4836-8695-bd2178655d2f,FALSE,Public,Precipitation,GNIP/M/DE/04,GNIP/Germany (UFZ Leipzig-Halle),Germany (Leipzig),GNIP - Monthly,Historic,LEIPZIG,51.35,12.43,125,1046900,DE,Precipitation collectors - unknown,199103,1991-03-15T00:00:00.0000000+01:00,Month,,,XXXX,Lithology Undefined,1991-03-01T00:00:00.0000000+01:00,1991-03-31T00:00:00.0000000+01:00,,,,,WPX,Precipitation - type unavailable,,O18,,,,-7.6,,‰ vs VSMOW-SLAP,,None,,185,Umweltforschungszentrum Leipzig-Halle GmbH,,
c6cddded-60a4-484d-8425-493e3438e16e,599f7b3b-35ba-4f8c-acef-553832adca88,a9686ad4-415a-4836-8695-bd2178655d2f,FALSE,Public,Precipitation,GNIP/M/DE/04,GNIP/Germany (UFZ Leipzig-Halle),Germany (Leipzig),GNIP - Monthly,Historic,LEIPZIG,51.35,12.43,125,1046900,DE,Precipitation collectors - unknown,199103,1991-03-15T00:00:00.0000000+01:00,Month,,,XXXX,Lithology Undefined,1991-03-01T00:00:00.0000000+01:00,1991-03-31T00:00:00.0000000+01:00,,,,,WPX,Precipitation - type unavailable,,H2,,,,-58.8,,‰ vs VSMOW-SLAP,,None,,185,Umweltforschungszentrum Leipzig-Halle GmbH,,
c6cddded-60a4-484d-8425-493e3438e16e,6a4ccafd-15c6-4141-9244-b2113f09dd39,a9686ad4-415a-4836-8695-bd2178655d2f,FALSE,Public,Precipitation,GNIP/M/DE/04,GNIP/Germany (UFZ Leipzig-Halle),Germany (Leipzig),GNIP - Monthly,Historic,LEIPZIG,51.35,12.43,125,1046900,DE,Precipitation collectors - unknown,199103,1991-03-15T00:00:00.0000000+01:00,Month,,,XXXX,Lithology Undefined,1991-03-01T00:00:00.0000000+01:00,1991-03-31T00:00:00.0000000+01:00,,,,,WPX,Precipitation - type unavailable,,H3,,,,12.9,,TU,,None,,185,Umweltforschungszentrum Leipzig-Halle GmbH,,
c6cddded-60a4-484d-8425-493e3438e16e,62273f52-58ee-450d-8d10-1f11638dcc7f,a9686ad4-415a-4836-8695-bd2178655d2f,FALSE,Public,Precipitation,GNIP/M/DE/04,GNIP/Germany (UFZ Leipzig-Halle),Germany (Leipzig),GNIP - Monthly,Historic,LEIPZIG,51.35,12.43,125,1046900,DE,Precipitation collectors - unknown,199103,1991-03-15T00:00:00.0000000+01:00,Month,,,XXXX,Lithology Undefined,1991-03-01T00:00:00.0000000+01:00,1991-03-31T00:00:00.0000000+01:00,,,,,WPX,Precipitation - type unavailable,,Vp,,,,7.9,,hPa,,None,,42,Field measurement,,
c6cddded-60a4-484d-8425-493e3438e16e,c43a71dc-c150-4953-b391-f27cf67d7902,a9686ad4-415a-4836-8695-bd2178655d2f,FALSE,Public,Precipitation,GNIP/M/DE/04,GNIP/Germany (UFZ Leipzig-Halle),Germany (Leipzig),GNIP - Monthly,Historic,LEIPZIG,51.35,12.43,125,1046900,DE,Precipitation collectors - unknown,199103,1991-03-15T00:00:00.0000000+01:00,Month,,,XXXX,Lithology Undefined,1991-03-01T00:00:00.0000000+01:00,1991-03-31T00:00:00.0000000+01:00,,,,,WPX,Precipitation - type unavailable,,Precipitation,,,,25,,mm,,None,,42,Field measurement,,
c6cddded-60a4-484d-8425-493e3438e16e,bc8a9ab7-2717-40ab-8d78-92e0a7d1c719,a9686ad4-415a-4836-8695-bd2178655d2f,FALSE,Public,Precipitation,GNIP/M/DE/04,GNIP/Germany (UFZ Leipzig-Halle),Germany (Leipzig),GNIP - Monthly,Historic,LEIPZIG,51.35,12.43,125,1046900,DE,Precipitation collectors - unknown,199103,1991-03-15T00:00:00.0000000+01:00,Month,,,XXXX,Lithology Undefined,1991-03-01T00:00:00.0000000+01:00,1991-03-31T00:00:00.0000000+01:00,,,,,WPX,Precipitation - type unavailable,,TempAir,,,,7,,°C,,None,,42,Field measurement,,
cac6f640-dae7-4210-b212-1630c5eeefac,11e82b75-657b-48c3-9974-3ce98f720e98,a9686ad4-415a-4836-8695-bd2178655d2f,FALSE,Public,Precipitation,GNIP/M/DE/04,GNIP/Germany (UFZ Leipzig-Halle),Germany (Leipzig),GNIP - Monthly,Historic,LEIPZIG,51.35,12.43,125,1046900,DE,Precipitation collectors - unknown,199104,1991-04-15T00:00:00.0000000+02:00,Month,,,XXXX,Lithology Undefined,1991-04-01T00:00:00.0000000+02:00,1991-04-30T00:00:00.0000000+02:00,,,,,WPX,Precipitation - type unavailable,,O18,,,,-9.6,,‰ vs VSMOW-SLAP,,None,,185,Umweltforschungszentrum Leipzig-Halle GmbH,,
cac6f640-dae7-4210-b212-1630c5eeefac,bca32e72-2cb8-454b-8aac-68119295a4ef,a9686ad4-415a-4836-8695-bd2178655d2f,FALSE,Public,Precipitation,GNIP/M/DE/04,GNIP/Germany (UFZ Leipzig-Halle),Germany (Leipzig),GNIP - Monthly,Historic,LEIPZIG,51.35,12.43,125,1046900,DE,Precipitation collectors - unknown,199104,1991-04-15T00:00:00.0000000+02:00,Month,,,XXXX,Lithology Undefined,1991-04-01T00:00:00.0000000+02:00,1991-04-30T00:00:00.0000000+02:00,,,,,WPX,Precipitation - type unavailable,,H2,,,,-69.3,,‰ vs VSMOW-SLAP,,None,,185,Umweltforschungszentrum Leipzig-Halle GmbH,,
cac6f640-dae7-4210-b212-1630c5eeefac,695f8b6d-3239-43bd-b1e5-46007f75ca90,a9686ad4-415a-4836-8695-bd2178655d2f,FALSE,Public,Precipitation,GNIP/M/DE/04,GNIP/Germany (UFZ Leipzig-Halle),Germany (Leipzig),GNIP - Monthly,Historic,LEIPZIG,51.35,12.43,125,1046900,DE,Precipitation collectors - unknown,199104,1991-04-15T00:00:00.0000000+02:00,Month,,,XXXX,Lithology Undefined,1991-04-01T00:00:00.0000000+02:00,1991-04-30T00:00:00.0000000+02:00,,,,,WPX,Precipitation - type unavailable,,H3,,,,19.2,,TU,,None,,185,Umweltforschungszentrum Leipzig-Halle GmbH,,
cac6f640-dae7-4210-b212-1630c5eeefac,8a82bad8-40e2-4717-ac83-6a5798c734bc,a9686ad4-415a-4836-8695-bd2178655d2f,FALSE,Public,Precipitation,GNIP/M/DE/04,GNIP/Germany (UFZ Leipzig-Halle),Germany (Leipzig),GNIP - Monthly,Historic,LEIPZIG,51.35,12.43,125,1046900,DE,Precipitation collectors - unknown,199104,1991-04-15T00:00:00.0000000+02:00,Month,,,XXXX,Lithology Undefined,1991-04-01T00:00:00.0000000+02:00,1991-04-30T00:00:00.0000000+02:00,,,,,WPX,Precipitation - type unavailable,,Vp,,,,7.4,,hPa,,None,,42,Field measurement,,
cac6f640-dae7-4210-b212-1630c5eeefac,899762ca-15dd-49e4-a1de-f2dfb117c06c,a9686ad4-415a-4836-8695-bd2178655d2f,FALSE,Public,Precipitation,GNIP/M/DE/04,GNIP/Germany (UFZ Leipzig-Halle),Germany (Leipzig),GNIP - Monthly,Historic,LEIPZIG,51.35,12.43,125,1046900,DE,Precipitation collectors - unknown,199104,1991-04-15T00:00:00.0000000+02:00,Month,,,XXXX,Lithology Undefined,1991-04-01T00:00:00.0000000+02:00,1991-04-30T00:00:00.0000000+02:00,,,,,WPX,Precipitation - type unavailable,,Precipitation,,,,45,,mm,,None,,42,Field measurement,,
cac6f640-dae7-4210-b212-1630c5eeefac,e599599a-606f-4ecc-a948-38c6d74f0630,a9686ad4-415a-4836-8695-bd2178655d2f,FALSE,Public,Precipitation,GNIP/M/DE/04,GNIP/Germany (UFZ Leipzig-Halle),Germany (Leipzig),GNIP - Monthly,Historic,LEIPZIG,51.35,12.43,125,1046900,DE,Precipitation collectors - unknown,199104,1991-04-15T00:00:00.0000000+02:00,Month,,,XXXX,Lithology Undefined,1991-04-01T00:00:00.0000000+02:00,1991-04-30T00:00:00.0000000+02:00,,,,,WPX,Precipitation - type unavailable,,TempAir,,,,5.6,,°C,,None,,42,Field measurement,,
cee8343f-fbec-4978-ab48-1ac50c292120,cf6e20ce-ad1e-4b1d-bc15-5de2773da285,a9686ad4-415a-4836-8695-bd2178655d2f,FALSE,Public,Precipitation,GNIP/M/DE/04,GNIP/Germany (UFZ Leipzig-Halle),Germany (Leipzig),GNIP - Monthly,Historic,LEIPZIG,51.35,12.43,125,1046900,DE,Precipitation collectors - unknown,199105,1991-05-15T00:00:00.0000000+02:00,Month,,,XXXX,Lithology Undefined,1991-05-01T00:00:00.0000000+02:00,1991-05-31T00:00:00.0000000+02:00,,,,,WPX,Precipitation - type unavailable,,O18,,,,-9,,‰ vs VSMOW-SLAP,,None,,185,Umweltforschungszentrum Leipzig-Halle GmbH,,
cee8343f-fbec-4978-ab48-1ac50c292120,129bb32d-0686-4c01-9277-400d64f3f169,a9686ad4-415a-4836-8695-bd2178655d2f,FALSE,Public,Precipitation,GNIP/M/DE/04,GNIP/Germany (UFZ Leipzig-Halle),Germany (Leipzig),GNIP - Monthly,Historic,LEIPZIG,51.35,12.43,125,1046900,DE,Precipitation collectors - unknown,199105,1991-05-15T00:00:00.0000000+02:00,Month,,,XXXX,Lithology Undefined,1991-05-01T00:00:00.0000000+02:00,1991-05-31T00:00:00.0000000+02:00,,,,,WPX,Precipitation - type unavailable,,H2,,,,-69.9,,‰ vs VSMOW-SLAP,,None,,185,Umweltforschungszentrum Leipzig-Halle GmbH,,
cee8343f-fbec-4978-ab48-1ac50c292120,cf0fda8d-4934-4e07-abfa-4f4f5aae99f8,a9686ad4-415a-4836-8695-bd2178655d2f,FALSE,Public,Precipitation,GNIP/M/DE/04,GNIP/Germany (UFZ Leipzig-Halle),Germany (Leipzig),GNIP - Monthly,Historic,LEIPZIG,51.35,12.43,125,1046900,DE,Precipitation collectors - unknown,199105,1991-05-15T00:00:00.0000000+02:00,Month,,,XXXX,Lithology Undefined,1991-05-01T00:00:00.0000000+02:00,1991-05-31T00:00:00.0000000+02:00,,,,,WPX,Precipitation - type unavailable,,H3,,,,17,,TU,,None,,185,Umweltforschungszentrum Leipzig-Halle GmbH,,
cee8343f-fbec-4978-ab48-1ac50c292120,081bbe4a-f0ff-4d18-b75a-646577d8a8e7,a9686ad4-415a-4836-8695-bd2178655d2f,FALSE,Public,Precipitation,GNIP/M/DE/04,GNIP/Germany (UFZ Leipzig-Halle),Germany (Leipzig),GNIP - Monthly,Historic,LEIPZIG,51.35,12.43,125,1046900,DE,Precipitation collectors - unknown,199105,1991-05-15T00:00:00.0000000+02:00,Month,,,XXXX,Lithology Undefined,1991-05-01T00:00:00.0000000+02:00,1991-05-31T00:00:00.0000000+02:00,,,,,WPX,Precipitation - type unavailable,,Vp,,,,9,,hPa,,None,,42,Field measurement,,
cee8343f-fbec-4978-ab48-1ac50c292120,44dcd22d-ae0b-4f07-a7eb-4aab78b83150,a9686ad4-415a-4836-8695-bd2178655d2f,FALSE,Public,Precipitation,GNIP/M/DE/04,GNIP/Germany (UFZ Leipzig-Halle),Germany (Leipzig),GNIP - Monthly,Historic,LEIPZIG,51.35,12.43,125,1046900,DE,Precipitation collectors - unknown,199105,1991-05-15T00:00:00.0000000+02:00,Month,,,XXXX,Lithology Undefined,1991-05-01T00:00:00.0000000+02:00,1991-05-31T00:00:00.0000000+02:00,,,,,WPX,Precipitation - type unavailable,,Precipitation,,,,35,,mm,,None,,42,Field measurement,,
cee8343f-fbec-4978-ab48-1ac50c292120,94df2370-f1e3-4882-9abb-c4c3870ac75e,a9686ad4-415a-4836-8695-bd2178655d2f,FALSE,Public,Precipitation,GNIP/M/DE/04,GNIP/Germany (UFZ Leipzig-Halle),Germany (Leipzig),GNIP - Monthly,Historic,LEIPZIG,51.35,12.43,125,1046900,DE,Precipitation collectors - unknown,199105,1991-05-15T00:00:00.0000000+02:00,Month,,,XXXX,Lithology Undefined,1991-05-01T00:00:00.0000000+02:00,1991-05-31T00:00:00.0000000+02:00,,,,,WPX,Precipitation - type unavailable,,TempAir,,,,10.2,,°C,,None,,42,Field measurement,,
cb37da3f-474f-4247-912b-c923d9112fa2,63c50fed-c18b-4f6f-bb7d-eebd2d9bcdd8,a9686ad4-415a-4836-8695-bd2178655d2f,FALSE,Public,Precipitation,GNIP/M/DE/04,GNIP/Germany (UFZ Leipzig-Halle),Germany (Leipzig),GNIP - Monthly,Historic,LEIPZIG,51.35,12.43,125,1046900,DE,Precipitation collectors - unknown,199106,1991-06-15T00:00:00.0000000+02:00,Month,,,XXXX,Lithology Undefined,1991-06-01T00:00:00.0000000+02:00,1991-06-30T00:00:00.0000000+02:00,,,,,WPX,Precipitation - type unavailable,,O18,,,,-11.4,,‰ vs VSMOW-SLAP,,None,,185,Umweltforschungszentrum Leipzig-Halle GmbH,,
cb37da3f-474f-4247-912b-c923d9112fa2,dbb0f04f-3900-43e6-8bda-bee3e084be4c,a9686ad4-415a-4836-8695-bd2178655d2f,FALSE,Public,Precipitation,GNIP/M/DE/04,GNIP/Germany (UFZ Leipzig-Halle),Germany (Leipzig),GNIP - Monthly,Historic,LEIPZIG,51.35,12.43,125,1046900,DE,Precipitation collectors - unknown,199106,1991-06-15T00:00:00.0000000+02:00,Month,,,XXXX,Lithology Undefined,1991-06-01T00:00:00.0000000+02:00,1991-06-30T00:00:00.0000000+02:00,,,,,WPX,Precipitation - type unavailable,,H2,,,,-87.1,,‰ vs VSMOW-SLAP,,None,,185,Umweltforschungszentrum Leipzig-Halle GmbH,,
cb37da3f-474f-4247-912b-c923d9112fa2,65d360d7-c5a6-4521-b7a2-0f7aba9232b2,a9686ad4-415a-4836-8695-bd2178655d2f,FALSE,Public,Precipitation,GNIP/M/DE/04,GNIP/Germany (UFZ Leipzig-Halle),Germany (Leipzig),GNIP - Monthly,Historic,LEIPZIG,51.35,12.43,125,1046900,DE,Precipitation collectors - unknown,199106,1991-06-15T00:00:00.0000000+02:00,Month,,,XXXX,Lithology Undefined,1991-06-01T00:00:00.0000000+02:00,1991-06-30T00:00:00.0000000+02:00,,,,,WPX,Precipitation - type unavailable,,H3,,,,15.9,,TU,,None,,185,Umweltforschungszentrum Leipzig-Halle GmbH,,
cb37da3f-474f-4247-912b-c923d9112fa2,9d2d854c-c519-4cb0-a280-98231dc1fc9e,a9686ad4-415a-4836-8695-bd2178655d2f,FALSE,Public,Precipitation,GNIP/M/DE/04,GNIP/Germany (UFZ Leipzig-Halle),Germany (Leipzig),GNIP - Monthly,Historic,LEIPZIG,51.35,12.43,125,1046900,DE,Precipitation collectors - unknown,199106,1991-06-15T00:00:00.0000000+02:00,Month,,,XXXX,Lithology Undefined,1991-06-01T00:00:00.0000000+02:00,1991-06-30T00:00:00.0000000+02:00,,,,,WPX,Precipitation - type unavailable,,Vp,,,,11.4,,hPa,,None,,42,Field measurement,,
cb37da3f-474f-4247-912b-c923d9112fa2,00a56929-e148-4d24-a6bd-f6ffc90bc582,a9686ad4-415a-4836-8695-bd2178655d2f,FALSE,Public,Precipitation,GNIP/M/DE/04,GNIP/Germany (UFZ Leipzig-Halle),Germany (Leipzig),GNIP - Monthly,Historic,LEIPZIG,51.35,12.43,125,1046900,DE,Precipitation collectors - unknown,199106,1991-06-15T00:00:00.0000000+02:00,Month,,,XXXX,Lithology Undefined,1991-06-01T00:00:00.0000000+02:00,1991-06-30T00:00:00.0000000+02:00,,,,,WPX,Precipitation - type unavailable,,Precipitation,,,,137,,mm,,None,,42,Field measurement,,
cb37da3f-474f-4247-912b-c923d9112fa2,aac63975-3686-479a-a637-4b54607d78b4,a9686ad4-415a-4836-8695-bd2178655d2f,FALSE,Public,Precipitation,GNIP/M/DE/04,GNIP/Germany (UFZ Leipzig-Halle),Germany (Leipzig),GNIP - Monthly,Historic,LEIPZIG,51.35,12.43,125,1046900,DE,Precipitation collectors - unknown,199106,1991-06-15T00:00:00.0000000+02:00,Month,,,XXXX,Lithology Undefined,1991-06-01T00:00:00.0000000+02:00,1991-06-30T00:00:00.0000000+02:00,,,,,WPX,Precipitation - type unavailable,,TempAir,,,,14.5,,°C,,None,,42,Field measurement,,
4db38c97-a924-4ed2-b219-911a0ed872a3,73b15e86-51c3-42cc-9ebd-d2f14a4d994c,a9686ad4-415a-4836-8695-bd2178655d2f,FALSE,Public,Precipitation,GNIP/M/DE/04,GNIP/Germany (UFZ Leipzig-Halle),Germany (Leipzig),GNIP - Monthly,Historic,LEIPZIG,51.35,12.43,125,1046900,DE,Precipitation collectors - unknown,199107,1991-07-15T00:00:00.0000000+02:00,Month,,,XXXX,Lithology Undefined,1991-07-01T00:00:00.0000000+02:00,1991-07-31T00:00:00.0000000+02:00,,,,,WPX,Precipitation - type unavailable,,O18,,,,-7.8,,‰ vs VSMOW-SLAP,,None,,185,Umweltforschungszentrum Leipzig-Halle GmbH,,
4db38c97-a924-4ed2-b219-911a0ed872a3,05c28a3c-f931-468f-a930-b4982a39e041,a9686ad4-415a-4836-8695-bd2178655d2f,FALSE,Public,Precipitation,GNIP/M/DE/04,GNIP/Germany (UFZ Leipzig-Halle),Germany (Leipzig),GNIP - Monthly,Historic,LEIPZIG,51.35,12.43,125,1046900,DE,Precipitation collectors - unknown,199107,1991-07-15T00:00:00.0000000+02:00,Month,,,XXXX,Lithology Undefined,1991-07-01T00:00:00.0000000+02:00,1991-07-31T00:00:00.0000000+02:00,,,,,WPX,Precipitation - type unavailable,,H2,,,,-58.8,,‰ vs VSMOW-SLAP,,None,,185,Umweltforschungszentrum Leipzig-Halle GmbH,,
4db38c97-a924-4ed2-b219-911a0ed872a3,b99de585-0ff8-4d5b-b1c9-ba7c86abf582,a9686ad4-415a-4836-8695-bd2178655d2f,FALSE,Public,Precipitation,GNIP/M/DE/04,GNIP/Germany (UFZ Leipzig-Halle),Germany (Leipzig),GNIP - Monthly,Historic,LEIPZIG,51.35,12.43,125,1046900,DE,Precipitation collectors - unknown,199107,1991-07-15T00:00:00.0000000+02:00,Month,,,XXXX,Lithology Undefined,1991-07-01T00:00:00.0000000+02:00,1991-07-31T00:00:00.0000000+02:00,,,,,WPX,Precipitation - type unavailable,,H3,,,,18.2,,TU,,None,,185,Umweltforschungszentrum Leipzig-Halle GmbH,,
4db38c97-a924-4ed2-b219-911a0ed872a3,041bcb6d-ad89-4d9a-98fa-a54492d9d04d,a9686ad4-415a-4836-8695-bd2178655d2f,FALSE,Public,Precipitation,GNIP/M/DE/04,GNIP/Germany (UFZ Leipzig-Halle),Germany (Leipzig),GNIP - Monthly,Historic,LEIPZIG,51.35,12.43,125,1046900,DE,Precipitation collectors - unknown,199107,1991-07-15T00:00:00.0000000+02:00,Month,,,XXXX,Lithology Undefined,1991-07-01T00:00:00.0000000+02:00,1991-07-31T00:00:00.0000000+02:00,,,,,WPX,Precipitation - type unavailable,,Vp,,,,15,,hPa,,None,,42,Field measurement,,
4db38c97-a924-4ed2-b219-911a0ed872a3,ab395d3e-e262-4de6-9674-46c29e9ced6b,a9686ad4-415a-4836-8695-bd2178655d2f,FALSE,Public,Precipitation,GNIP/M/DE/04,GNIP/Germany (UFZ Leipzig-Halle),Germany (Leipzig),GNIP - Monthly,Historic,LEIPZIG,51.35,12.43,125,1046900,DE,Precipitation collectors - unknown,199107,1991-07-15T00:00:00.0000000+02:00,Month,,,XXXX,Lithology Undefined,1991-07-01T00:00:00.0000000+02:00,1991-07-31T00:00:00.0000000+02:00,,,,,WPX,Precipitation - type unavailable,,Precipitation,,,,35,,mm,,None,,42,Field measurement,,
4db38c97-a924-4ed2-b219-911a0ed872a3,17d9bdc8-453b-424a-8f6a-206182ec726f,a9686ad4-415a-4836-8695-bd2178655d2f,FALSE,Public,Precipitation,GNIP/M/DE/04,GNIP/Germany (UFZ Leipzig-Halle),Germany (Leipzig),GNIP - Monthly,Historic,LEIPZIG,51.35,12.43,125,1046900,DE,Precipitation collectors - unknown,199107,1991-07-15T00:00:00.0000000+02:00,Month,,,XXXX,Lithology Undefined,1991-07-01T00:00:00.0000000+02:00,1991-07-31T00:00:00.0000000+02:00,,,,,WPX,Precipitation - type unavailable,,TempAir,,,,16,,°C,,None,,42,Field measurement,,
e17822cb-87b4-49e2-b9bc-60b82965ae6d,452d3f14-495e-4c4c-a599-78481d47fe5c,a9686ad4-415a-4836-8695-bd2178655d2f,FALSE,Public,Precipitation,GNIP/M/DE/04,GNIP/Germany (UFZ Leipzig-Halle),Germany (Leipzig),GNIP - Monthly,Historic,LEIPZIG,51.35,12.43,125,1046900,DE,Precipitation collectors - unknown,199108,1991-08-15T00:00:00.0000000+02:00,Month,,,XXXX,Lithology Undefined,1991-08-01T00:00:00.0000000+02:00,1991-08-31T00:00:00.0000000+02:00,,,,,WPX,Precipitation - type unavailable,,O18,,,,-5,,‰ vs VSMOW-SLAP,,None,,185,Umweltforschungszentrum Leipzig-Halle GmbH,,
